DATE_TIME,DATE_TIME,PLANT_ID,SOURCE_KEY,AMBIENT_TEMPERATURE,MODULE_TEMPERATURE,MODULE_TEMP_F,IRRADIATION,Temperature,Dew Point,Humidity,Wind,Wind Speed,Wind Gust,Pressure,Precip.,Condition
5-23-20 13:30,5/23/2020 13:30,4136001,iq8k7ZNt4Mwm3w0,36.44097607,55.83034573,132.4946223,0.849307675,88 °F,79 °F,75 %,W,14 mph,0 mph,29.70 in,0.0 in,Partly Cloudy
5-23-20 13:45,5/23/2020 13:45,4136001,iq8k7ZNt4Mwm3w0,36.7647411,56.15993317,133.0878797,0.845114027,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
5-23-20 14:00,5/23/2020 14:00,4136001,iq8k7ZNt4Mwm3w0,37.3424864,58.3555124,137.0399223,0.815192912,88 °F,79 °F,75 %,W,14 mph,0 mph,29.70 in,0.0 in,Partly Cloudy
5-23-20 14:15,5/23/2020 14:15,4136001,iq8k7ZNt4Mwm3w0,37.49707645,58.33965862,137.0113855,0.790029117,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
5-23-20 14:30,5/23/2020 14:30,4136001,iq8k7ZNt4Mwm3w0,37.63767077,56.47644367,133.6575986,0.745224632,86 °F,79 °F,79 %,W,13 mph,0 mph,29.70 in,0.0 in,Partly Cloudy
5-23-20 14:45,5/23/2020 14:45,4136001,iq8k7ZNt4Mwm3w0,37.5318053,54.73202107,130.5176379,0.703408954,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
5-23-20 15:00,5/23/2020 15:00,4136001,iq8k7ZNt4Mwm3w0,37.63801317,55.34070866,131.6132756,0.649458564,86 °F,79 °F,79 %,W,12 mph,0 mph,29.73 in,0.0 in,Partly Cloudy
5-23-20 15:15,5/23/2020 15:15,4136001,iq8k7ZNt4Mwm3w0,37.9939015,55.50677997,131.9122039,0.603796347,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
5-23-20 15:30,5/23/2020 15:30,4136001,iq8k7ZNt4Mwm3w0,37.99130352,53.36105869,128.0499056,0.554732496,86 °F,79 °F,79 %,W,10 mph,0 mph,29.73 in,0.0 in,Partly Cloudy
5-23-20 15:45,5/23/2020 15:45,4136001,iq8k7ZNt4Mwm3w0,37.81119797,50.44492493,122.8008649,0.507707061,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
5-23-20 16:00,5/23/2020 16:00,4136001,iq8k7ZNt4Mwm3w0,37.85368963,49.36230667,120.852152,0.441918929,86 °F,79 °F,79 %,W,10 mph,0 mph,29.73 in,0.0 in,Haze
5-23-20 16:15,5/23/2020 16:15,4136001,iq8k7ZNt4Mwm3w0,37.97944793,48.62139141,119.5185045,0.392304105,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
5-23-20 16:30,5/23/2020 16:30,4136001,iq8k7ZNt4Mwm3w0,38.01695633,46.89483423,116.4107016,0.336580613,86 °F,79 °F,79 %,W,12 mph,0 mph,29.73 in,0.0 in,Haze
5-23-20 16:45,5/23/2020 16:45,4136001,iq8k7ZNt4Mwm3w0,38.27159307,45.3332845,113.5999121,0.277961291,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
5-23-20 17:00,5/23/2020 17:00,4136001,iq8k7ZNt4Mwm3w0,38.68598266,44.41159052,111.9408629,0.22409626,86 °F,79 °F,79 %,W,10 mph,0 mph,29.73 in,0.0 in,Haze
5-23-20 17:15,5/23/2020 17:15,4136001,iq8k7ZNt4Mwm3w0,38.21357223,42.65903837,108.7862691,0.174207046,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
5-23-20 17:30,5/23/2020 17:30,4136001,iq8k7ZNt4Mwm3w0,37.2086959,39.74588324,103.5425898,0.128514332,86 °F,81 °F,84 %,W,9 mph,0 mph,29.73 in,0.0 in,Haze
5-23-20 17:45,5/23/2020 17:45,4136001,iq8k7ZNt4Mwm3w0,36.82153547,37.66959103,99.80526386,0.087902249,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
5-23-20 18:00,5/23/2020 18:00,4136001,iq8k7ZNt4Mwm3w0,36.05550541,35.59737097,96.07526774,0.054126066,86 °F,81 °F,84 %,WNW,10 mph,0 mph,29.73 in,0.0 in,Haze
5-23-20 18:15,5/23/2020 18:15,4136001,iq8k7ZNt4Mwm3w0,35.32333367,33.78148493,92.80667288,0.023246327,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
5-23-20 18:30,5/23/2020 18:30,4136001,iq8k7ZNt4Mwm3w0,34.5016269,32.10442207,89.78795972,0.003820496,86 °F,79 °F,79 %,WNW,5 mph,0 mph,29.73 in,0.0 in,Haze
5-23-20 18:45,5/23/2020 18:45,4136001,iq8k7ZNt4Mwm3w0,34.22728148,31.29714024,88.33485243,0.00017201,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
5-23-20 19:00,5/23/2020 19:00,4136001,iq8k7ZNt4Mwm3w0,33.81844083,30.73789153,87.32820476,0,86 °F,79 °F,79 %,W,5 mph,0 mph,29.73 in,0.0 in,Haze
5-23-20 19:15,5/23/2020 19:15,4136001,iq8k7ZNt4Mwm3w0,33.62455463,30.70417383,87.2675129,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
5-23-20 19:30,5/23/2020 19:30,4136001,iq8k7ZNt4Mwm3w0,33.44275721,31.28073952,88.30533113,0,86 °F,79 °F,79 %,W,6 mph,0 mph,29.70 in,0.0 in,Haze
5-23-20 19:45,5/23/2020 19:45,4136001,iq8k7ZNt4Mwm3w0,33.05794583,31.0951711,87.97130798,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
5-23-20 20:00,5/23/2020 20:00,4136001,iq8k7ZNt4Mwm3w0,32.32888055,30.57015366,87.02627658,0,86 °F,79 °F,79 %,CALM,0 mph,0 mph,29.70 in,0.0 in,Haze
5-23-20 20:15,5/23/2020 20:15,4136001,iq8k7ZNt4Mwm3w0,31.58526203,30.234904,86.4228272,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
5-23-20 20:30,5/23/2020 20:30,4136001,iq8k7ZNt4Mwm3w0,30.91104117,29.6288493,85.33192874,0,86 °F,79 °F,79 %,CALM,0 mph,0 mph,29.70 in,0.0 in,Haze
5-23-20 20:45,5/23/2020 20:45,4136001,iq8k7ZNt4Mwm3w0,30.35288538,29.11477341,84.40659214,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
5-23-20 21:00,5/23/2020 21:00,4136001,iq8k7ZNt4Mwm3w0,29.79706317,28.53967293,83.37141128,0,86 °F,79 °F,79 %,N,3 mph,0 mph,29.70 in,0.0 in,Haze
5-23-20 21:15,5/23/2020 21:15,4136001,iq8k7ZNt4Mwm3w0,29.37549028,28.16275038,82.69295068,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
5-23-20 21:30,5/23/2020 21:30,4136001,iq8k7ZNt4Mwm3w0,28.98020023,27.7605824,81.96904832,0,86 °F,79 °F,79 %,CALM,0 mph,0 mph,29.67 in,0.0 in,Haze
5-23-20 21:45,5/23/2020 21:45,4136001,iq8k7ZNt4Mwm3w0,28.5292786,27.30584423,81.15051962,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
5-23-20 22:00,5/23/2020 22:00,4136001,iq8k7ZNt4Mwm3w0,28.255185,26.97849055,80.56128299,0,84 °F,79 °F,84 %,CALM,0 mph,0 mph,29.67 in,0.0 in,Haze
5-23-20 22:15,5/23/2020 22:15,4136001,iq8k7ZNt4Mwm3w0,27.94678757,26.5799976,79.84399568,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
5-23-20 22:30,5/23/2020 22:30,4136001,iq8k7ZNt4Mwm3w0,27.57815441,25.91844645,78.65320361,0,84 °F,79 °F,84 %,CALM,0 mph,0 mph,29.67 in,0.0 in,Haze
5-23-20 22:45,5/23/2020 22:45,4136001,iq8k7ZNt4Mwm3w0,27.3795706,25.46783153,77.84209676,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
5-23-20 23:00,5/23/2020 23:00,4136001,iq8k7ZNt4Mwm3w0,27.4245355,25.86614667,78.559064,0,84 °F,79 °F,84 %,CALM,0 mph,0 mph,29.67 in,0.0 in,Haze
5-23-20 23:15,5/23/2020 23:15,4136001,iq8k7ZNt4Mwm3w0,27.18705579,25.80751814,78.45353265,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
5-23-20 23:30,5/23/2020 23:30,4136001,iq8k7ZNt4Mwm3w0,26.94531137,25.5226807,77.94082526,0,84 °F,79 °F,84 %,CALM,0 mph,0 mph,29.67 in,0.0 in,Haze
5-23-20 23:45,5/23/2020 23:45,4136001,iq8k7ZNt4Mwm3w0,26.75863147,25.31033193,77.55859748,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
5-24-20 0:00,5/24/2020 00:00,4136001,iq8k7ZNt4Mwm3w0,26.40293822,24.86921185,76.76458133,0,86 °F,79 °F,79 %,NNW,5 mph,0 mph,29.70 in,0.0 in,Haze
5-24-20 0:15,5/24/2020 00:15,4136001,iq8k7ZNt4Mwm3w0,26.13339755,24.3726711,75.87080799,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
5-24-20 0:30,5/24/2020 00:30,4136001,iq8k7ZNt4Mwm3w0,25.98604637,23.95150047,75.11270084,0,86 °F,79 °F,79 %,NNW,5 mph,0 mph,29.70 in,0.0 in,Haze
5-24-20 0:45,5/24/2020 00:45,4136001,iq8k7ZNt4Mwm3w0,25.9820409,23.87191669,74.96945004,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
5-24-20 1:00,5/24/2020 01:00,4136001,iq8k7ZNt4Mwm3w0,25.89175543,23.89785863,75.01614554,0,86 °F,79 °F,79 %,NW,5 mph,0 mph,29.73 in,0.0 in,Haze
5-24-20 1:15,5/24/2020 01:15,4136001,iq8k7ZNt4Mwm3w0,25.79519459,24.10008086,75.38014555,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
5-24-20 1:30,5/24/2020 01:30,4136001,iq8k7ZNt4Mwm3w0,25.6424488,24.4022807,75.92410526,0,86 °F,79 °F,79 %,WNW,5 mph,0 mph,29.73 in,0.0 in,Haze
5-24-20 1:45,5/24/2020 01:45,4136001,iq8k7ZNt4Mwm3w0,25.72024117,25.17036847,77.30666324,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
5-24-20 2:00,5/24/2020 02:00,4136001,iq8k7ZNt4Mwm3w0,25.84142466,25.44559448,77.80207007,0,86 °F,79 °F,79 %,WNW,5 mph,0 mph,29.73 in,0.0 in,Haze
5-24-20 2:15,5/24/2020 02:15,4136001,iq8k7ZNt4Mwm3w0,25.82490973,25.21114903,77.38006826,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
5-24-20 2:30,5/24/2020 02:30,4136001,iq8k7ZNt4Mwm3w0,25.82013252,25.46969707,77.84545472,0,88 °F,79 °F,75 %,WNW,9 mph,0 mph,29.76 in,0.0 in,Haze
5-24-20 2:45,5/24/2020 02:45,4136001,iq8k7ZNt4Mwm3w0,25.82078957,25.57649697,78.03769454,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
5-24-20 3:00,5/24/2020 03:00,4136001,iq8k7ZNt4Mwm3w0,25.81853614,25.57257345,78.03063221,0,90 °F,79 °F,70 %,N,3 mph,0 mph,29.76 in,0.0 in,Haze
5-24-20 3:15,5/24/2020 03:15,4136001,iq8k7ZNt4Mwm3w0,25.8033478,25.36029543,77.64853178,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
5-24-20 3:30,5/24/2020 03:30,4136001,iq8k7ZNt4Mwm3w0,25.6260894,24.39922587,75.91860656,0,88 °F,79 °F,75 %,SW,5 mph,0 mph,29.76 in,0.0 in,Haze
5-24-20 3:45,5/24/2020 03:45,4136001,iq8k7ZNt4Mwm3w0,25.46041352,23.85109117,74.93196411,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
5-24-20 4:00,5/24/2020 04:00,4136001,iq8k7ZNt4Mwm3w0,25.29573157,23.51264653,74.32276376,0,90 °F,79 °F,70 %,W,12 mph,0 mph,29.76 in,0.0 in,Haze
5-24-20 4:15,5/24/2020 04:15,4136001,iq8k7ZNt4Mwm3w0,25.3053819,23.36656366,74.05981458,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
5-24-20 4:30,5/24/2020 04:30,4136001,iq8k7ZNt4Mwm3w0,25.31701547,23.4218121,74.15926178,0,90 °F,79 °F,70 %,W,9 mph,0 mph,29.76 in,0.0 in,Haze
5-24-20 4:45,5/24/2020 04:45,4136001,iq8k7ZNt4Mwm3w0,25.217163,23.22431847,73.80377324,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
5-24-20 5:00,5/24/2020 05:00,4136001,iq8k7ZNt4Mwm3w0,25.22778407,23.25383255,73.85689859,0,90 °F,77 °F,66 %,WSW,10 mph,0 mph,29.76 in,0.0 in,Haze
5-24-20 5:15,5/24/2020 05:15,4136001,iq8k7ZNt4Mwm3w0,25.20199277,23.33053903,73.99497026,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
5-24-20 5:30,5/24/2020 05:30,4136001,iq8k7ZNt4Mwm3w0,25.03676107,23.23283345,73.81910021,0,90 °F,77 °F,66 %,WSW,10 mph,0 mph,29.76 in,0.0 in,Haze
5-24-20 5:45,5/24/2020 05:45,4136001,iq8k7ZNt4Mwm3w0,24.86051013,23.04596747,73.48274144,0.001334588,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
5-24-20 6:00,5/24/2020 06:00,4136001,iq8k7ZNt4Mwm3w0,25.047056,23.39000347,74.10200624,0.012174075,90 °F,79 °F,70 %,W,14 mph,0 mph,29.76 in,0.0 in,Haze
5-24-20 6:15,5/24/2020 06:15,4136001,iq8k7ZNt4Mwm3w0,25.28124059,24.04139021,75.27450237,0.035089968,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
5-24-20 6:30,5/24/2020 06:30,4136001,iq8k7ZNt4Mwm3w0,25.47712887,24.97696327,76.95853388,0.065338015,91 °F,79 °F,66 %,W,13 mph,0 mph,29.76 in,0.0 in,Haze
5-24-20 6:45,5/24/2020 06:45,4136001,iq8k7ZNt4Mwm3w0,25.85121734,26.20841503,79.17514706,0.097212624,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
5-24-20 7:00,5/24/2020 07:00,4136001,iq8k7ZNt4Mwm3w0,26.30829163,27.89057917,82.2030425,0.154065949,91 °F,79 °F,66 %,W,14 mph,0 mph,29.73 in,0.0 in,Haze
5-24-20 7:15,5/24/2020 07:15,4136001,iq8k7ZNt4Mwm3w0,26.7272549,29.83866421,85.70959557,0.209921717,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
5-24-20 7:30,5/24/2020 07:30,4136001,iq8k7ZNt4Mwm3w0,27.2751405,32.05365097,89.69657174,0.277260079,91 °F,79 °F,66 %,W,8 mph,20 mph,29.73 in,0.0 in,Fair
5-24-20 7:45,5/24/2020 07:45,4136001,iq8k7ZNt4Mwm3w0,27.69124753,33.9516184,93.11291312,0.345086497,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
5-24-20 8:00,5/24/2020 08:00,4136001,iq8k7ZNt4Mwm3w0,28.09962307,36.22155121,97.19879217,0.404569101,91 °F,79 °F,66 %,W,14 mph,0 mph,29.73 in,0.0 in,Fair
5-24-20 8:15,5/24/2020 08:15,4136001,iq8k7ZNt4Mwm3w0,28.69885457,38.32156473,100.9788165,0.455819775,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
5-24-20 8:30,5/24/2020 08:30,4136001,iq8k7ZNt4Mwm3w0,29.10136686,40.63142552,105.1365659,0.504486377,91 °F,79 °F,66 %,W,8 mph,20 mph,29.73 in,0.0 in,Fair
5-24-20 8:45,5/24/2020 08:45,4136001,iq8k7ZNt4Mwm3w0,29.76086727,43.5098734,110.3177721,0.556928267,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
5-24-20 9:00,5/24/2020 09:00,4136001,iq8k7ZNt4Mwm3w0,30.22387486,45.57747466,114.0394544,0.613758539,91 °F,79 °F,66 %,W,13 mph,0 mph,29.70 in,0.0 in,Fair
5-24-20 9:15,5/24/2020 09:15,4136001,iq8k7ZNt4Mwm3w0,30.7511668,48.79332577,119.8279864,0.671353908,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
5-24-20 9:30,5/24/2020 09:30,4136001,iq8k7ZNt4Mwm3w0,31.119519,50.53276903,122.9589843,0.720494026,90 °F,79 °F,70 %,W,15 mph,0 mph,29.70 in,0.0 in,Fair
5-24-20 9:45,5/24/2020 09:45,4136001,iq8k7ZNt4Mwm3w0,31.45329755,51.94088962,125.4936013,0.774279077,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
5-24-20 10:00,5/24/2020 10:00,4136001,iq8k7ZNt4Mwm3w0,32.01692423,54.5020254,130.1036457,0.810605534,90 °F,79 °F,70 %,W,17 mph,0 mph,29.67 in,0.0 in,Fair
5-24-20 10:15,5/24/2020 10:15,4136001,iq8k7ZNt4Mwm3w0,32.35006386,54.1806651,129.5251972,0.844439604,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
5-24-20 10:30,5/24/2020 10:30,4136001,iq8k7ZNt4Mwm3w0,32.85800903,55.97336833,132.752063,0.875971959,90 °F,79 °F,70 %,WNW,13 mph,0 mph,29.67 in,0.0 in,Fair
5-24-20 10:45,5/24/2020 10:45,4136001,iq8k7ZNt4Mwm3w0,33.19951487,56.13543197,133.0437775,0.897621417,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
5-24-20 11:00,5/24/2020 11:00,4136001,iq8k7ZNt4Mwm3w0,33.41826031,55.39014917,131.7022685,0.915003699,91 °F,79 °F,66 %,W,15 mph,0 mph,29.67 in,0.0 in,Fair
5-24-20 11:15,5/24/2020 11:15,4136001,iq8k7ZNt4Mwm3w0,33.4183849,55.18932493,131.3407849,0.92479036,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
5-24-20 11:30,5/24/2020 11:30,4136001,iq8k7ZNt4Mwm3w0,33.9582151,58.21003693,136.7780665,0.928405711,90 °F,79 °F,70 %,WNW,10 mph,0 mph,29.67 in,0.0 in,Fair
5-24-20 11:45,5/24/2020 11:45,4136001,iq8k7ZNt4Mwm3w0,34.24283733,57.9946881,136.3904386,0.926277065,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
5-24-20 12:00,5/24/2020 12:00,4136001,iq8k7ZNt4Mwm3w0,34.49443767,56.83340373,134.3001267,0.912892801,90 °F,79 °F,70 %,W,12 mph,0 mph,29.67 in,0.0 in,Fair
5-24-20 12:15,5/24/2020 12:15,4136001,iq8k7ZNt4Mwm3w0,34.92356531,57.05526503,134.6994771,0.906127997,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
5-24-20 12:30,5/24/2020 12:30,4136001,iq8k7ZNt4Mwm3w0,35.02100123,56.94017953,134.4923232,0.89729751,90 °F,79 °F,70 %,W,10 mph,0 mph,29.67 in,0.0 in,Fair
5-24-20 12:45,5/24/2020 12:45,4136001,iq8k7ZNt4Mwm3w0,35.59846348,59.70246931,139.4644448,0.891665507,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
5-24-20 13:00,5/24/2020 13:00,4136001,iq8k7ZNt4Mwm3w0,35.69947007,57.66288357,135.7931904,0.882262438,90 °F,77 °F,66 %,WNW,9 mph,0 mph,29.67 in,0.0 in,Fair
5-24-20 13:15,5/24/2020 13:15,4136001,iq8k7ZNt4Mwm3w0,35.65648383,56.96130673,134.5303521,0.868273234,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
5-24-20 13:30,5/24/2020 13:30,4136001,iq8k7ZNt4Mwm3w0,36.15078824,58.84478145,137.9206066,0.851252401,88 °F,77 °F,70 %,NW,10 mph,0 mph,29.67 in,0.0 in,Haze
5-24-20 13:45,5/24/2020 13:45,4136001,iq8k7ZNt4Mwm3w0,36.4210002,56.7228832,134.1011898,0.825711697,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
5-24-20 14:00,5/24/2020 14:00,4136001,iq8k7ZNt4Mwm3w0,36.75481345,57.15047062,134.8708471,0.801176466,88 °F,79 °F,75 %,WNW,10 mph,0 mph,29.70 in,0.0 in,Haze
5-24-20 14:15,5/24/2020 14:15,4136001,iq8k7ZNt4Mwm3w0,37.07135227,57.42612313,135.3670216,0.770364112,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
5-24-20 14:30,5/24/2020 14:30,4136001,iq8k7ZNt4Mwm3w0,37.2610419,56.47695933,133.6585268,0.729815172,88 °F,79 °F,75 %,WNW,12 mph,0 mph,29.70 in,0.0 in,Haze
5-24-20 14:45,5/24/2020 14:45,4136001,iq8k7ZNt4Mwm3w0,37.33837655,55.58946293,132.0610333,0.686951842,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
5-24-20 15:00,5/24/2020 15:00,4136001,iq8k7ZNt4Mwm3w0,37.3177489,52.49230353,126.4861464,0.640531135,86 °F,79 °F,79 %,W,8 mph,0 mph,29.70 in,0.0 in,Haze
5-24-20 15:15,5/24/2020 15:15,4136001,iq8k7ZNt4Mwm3w0,37.85587883,53.0196879,127.4354382,0.590665452,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
5-24-20 15:30,5/24/2020 15:30,4136001,iq8k7ZNt4Mwm3w0,37.62966927,52.48177703,126.4671987,0.540871979,86 °F,81 °F,84 %,WNW,8 mph,0 mph,29.73 in,0.0 in,Haze
5-24-20 15:45,5/24/2020 15:45,4136001,iq8k7ZNt4Mwm3w0,37.87520047,51.82158227,125.2788481,0.488572172,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
5-24-20 16:00,5/24/2020 16:00,4136001,iq8k7ZNt4Mwm3w0,37.89913621,49.53836807,121.1690625,0.438441939,86 °F,81 °F,84 %,WNW,10 mph,0 mph,29.73 in,0.0 in,Haze
5-24-20 16:15,5/24/2020 16:15,4136001,iq8k7ZNt4Mwm3w0,38.77518217,49.9913563,121.9844413,0.385321908,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
5-24-20 16:30,5/24/2020 16:30,4136001,iq8k7ZNt4Mwm3w0,38.987169,47.90914286,118.2364572,0.331476071,86 °F,81 °F,84 %,WNW,9 mph,0 mph,29.73 in,0.0 in,Haze
5-24-20 16:45,5/24/2020 16:45,4136001,iq8k7ZNt4Mwm3w0,38.97873133,45.85465107,114.5383719,0.273803273,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
5-24-20 17:00,5/24/2020 17:00,4136001,iq8k7ZNt4Mwm3w0,38.56486117,43.50672293,110.3121013,0.220942424,86 °F,81 °F,84 %,W,9 mph,0 mph,29.73 in,0.0 in,Haze
5-24-20 17:15,5/24/2020 17:15,4136001,iq8k7ZNt4Mwm3w0,38.47051876,41.95445324,107.5180158,0.170968726,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
5-24-20 17:30,5/24/2020 17:30,4136001,iq8k7ZNt4Mwm3w0,39.18163777,40.44253733,104.7965672,0.124878389,86 °F,81 °F,84 %,W,9 mph,0 mph,29.73 in,0.0 in,Haze
5-24-20 17:45,5/24/2020 17:45,4136001,iq8k7ZNt4Mwm3w0,37.96452297,38.27217469,100.8899144,0.085381439,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
5-24-20 18:00,5/24/2020 18:00,4136001,iq8k7ZNt4Mwm3w0,37.2827514,36.2624694,97.27244492,0.051448475,86 °F,81 °F,84 %,WNW,10 mph,0 mph,29.73 in,0.0 in,Haze
5-24-20 18:15,5/24/2020 18:15,4136001,iq8k7ZNt4Mwm3w0,35.63895373,34.16856257,93.50341262,0.02655875,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
5-24-20 18:30,5/24/2020 18:30,4136001,iq8k7ZNt4Mwm3w0,34.93608876,32.78154769,91.00678584,0.009439237,86 °F,81 °F,84 %,WNW,12 mph,0 mph,29.73 in,0.0 in,Haze
5-24-20 18:45,5/24/2020 18:45,4136001,iq8k7ZNt4Mwm3w0,34.5740123,32.09254563,89.76658214,0.000663819,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
5-24-20 19:00,5/24/2020 19:00,4136001,iq8k7ZNt4Mwm3w0,34.27799579,31.82286121,89.28115017,0,86 °F,79 °F,79 %,WNW,10 mph,0 mph,29.73 in,0.0 in,Haze
5-24-20 19:15,5/24/2020 19:15,4136001,iq8k7ZNt4Mwm3w0,33.65466803,31.72148537,89.09867366,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
5-24-20 19:30,5/24/2020 19:30,4136001,iq8k7ZNt4Mwm3w0,32.58645563,31.16104837,88.08988706,0,86 °F,79 °F,79 %,WNW,7 mph,0 mph,29.73 in,0.0 in,Haze
5-24-20 19:45,5/24/2020 19:45,4136001,iq8k7ZNt4Mwm3w0,32.13447072,30.82447769,87.48405984,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
5-24-20 20:00,5/24/2020 20:00,4136001,iq8k7ZNt4Mwm3w0,31.5436025,30.23712457,86.42682422,0,86 °F,79 °F,79 %,WNW,6 mph,0 mph,29.73 in,0.0 in,Haze
5-24-20 20:15,5/24/2020 20:15,4136001,iq8k7ZNt4Mwm3w0,31.09390031,29.80495783,85.64892409,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
5-24-20 20:30,5/24/2020 20:30,4136001,iq8k7ZNt4Mwm3w0,30.6486756,29.33413483,84.8014427,0,86 °F,79 °F,79 %,WNW,7 mph,0 mph,29.70 in,0.0 in,Haze
5-24-20 20:45,5/24/2020 20:45,4136001,iq8k7ZNt4Mwm3w0,30.32377653,29.0574565,84.3034217,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
